CLE_ECO,REG_ECOL,LONGITUDE,LATITUDE,ALTITUDE,EXPOSITION,VERSANT,SITUATION,FORME_PENT,CLASS_PENT,FORCE_PENT,PENT_ARRI,HUMUS,HUMUS_EPAI,INDURATION,PIER_PRC,DENSITE,CLASSE_AGE,SUBMERSION,SEEPAGE
30402104,4b,-78.43318066,46.96073425,340,O,M,5,R,B,8,0,MR,11,NO,55,C,70,10,NON_SP
30402105,4b,-78.43228242,46.9589896,345,N,M,4,R,C,10,1,MR,12,NO,70,C,70,10,NON_SP
30402106,4b,-78.43171746,46.95832761,350,E,M,3,X,C,9,0,MR,15,NO,55,B,70,10,NON_SP
30402107,4b,-78.43103368,46.95703476,350,Totale,M,9,C,A,2,0,SO,99,NO,0,D,70,10,NON_SP
30402108,4b,-78.43034903,46.95578689,330,S,B,5,I,D,30,0,MR,15,NO,75,B,70,10,SP
30402301,4b,-78.30789883,46.87510378,330,E,B,5,R,D,25,0,MR,5,NO,30,D,90,10,NON_SP
30402302,4b,-78.30906871,46.87618653,350,S,H,4,X,D,17,0,MR,8,NO,70,D,90,10,NON_SP
30402303,4b,-78.31018777,46.87719677,350,Totale,H,3,X,A,0,0,MR,12,NO,50,D,90,10,NON_SP
30402304,4b,-78.31180711,46.87872498,350,Totale,H,0,C,A,1,0,MR,6,NO,40,B,10,10,NON_SP
30402305,4b,-78.31305586,46.8798085,340,O,M,4,X,C,15,0,MR,5,NO,30,D,90,10,NON_SP
30402306,4b,-78.31471491,46.88132809,330,O,B,6,R,B,5,1,MR,6,NO,50,C,70,21,NON_SP
30402307,4b,-78.31575745,46.88224752,320,Totale,B,0,I,A,3,0,MR,6,NO,75,C,70,10,NON_SP
30402308,4b,-78.31777902,46.88399572,320,Totale,B,3,X,C,14,0,MR,10,NO,10,C,70,10,NON_SP
30402801,4b,-77.83669304,46.77433814,320,Totale,B,6,R,A,0,1,MR,6,NO,10,C,50,10,NON_SP
30402802,4b,-77.83269033,46.77610317,320,N,B,3,X,D,20,0,MR,7,NO,35,C,90,10,NON_SP
30402803,4b,-77.83053998,46.77705484,330,O,M,5,R,E,40,3,MR,4,NO,40,B,90,10,NON_SP
30402804,4b,-77.82739143,46.7784229,365,E,M,3,X,C,12,0,MR,6,NO,30,B,90,10,NON_SP
30402805,4b,-77.82503473,46.77951181,370,S,M,5,R,D,22,1,MR,6,NO,20,B,90,10,NON_SP
30402806,4b,-77.82294715,46.78036364,395,Totale,H,3,C,A,3,0,MR,5,NO,20,A,90,10,NON_SP
30402807,4b,-77.82132798,46.78109308,380,N,M,4,R,E,35,0,MD,4,NO,15,A,70,10,NON_SP
30403001,4b,-77.83892278,46.85947299,335,N,B,4,X,C,12,0,MR,5,NO,10,B,70,10,NON_SP
30403002,4b,-77.8395857,46.85817875,335,Totale,B,0,R,A,2,0,MR,4,NO,5,B,70,10,NON_SP
30403003,4b,-77.84101556,46.85503124,335,N,B,7,C,B,6,0,AN,8,NO,0,C,70,20,SP
30403004,4b,-77.84156106,46.85376534,350,E,M,8,I,C,13,0,MR,5,NO,0,B,70,10,NON_SP
30403005,4b,-77.84251899,46.85168492,350,S,M,7,C,C,12,1,MR,4,NO,0,B,90,10,NON_SP
30403006,4b,-77.8431024,46.8503646,350,Totale,M,3,X,B,5,0,MR,6,NO,20,B,70,10,NON_SP
30403007,4b,-77.84348861,46.84955038,340,O,M,4,R,B,7,0,MR,6,NO,20,C,90,10,SP
30403008,4b,-77.84418165,46.84789589,335,O,B,7,I,C,10,0,MR,5,NO,0,C,70,10,NON_SP
30403301,4b,-78.07313035,46.93941396,340,Totale,B,0,R,A,2,0,MR,4,NO,5,C,70,10,NON_SP
30403302,4b,-78.07078719,46.93862004,340,Totale,B,8,R,A,2,0,SO,40,NO,0,C,10,21,NON_SP
30403303,4b,-78.06841616,46.9378887,350,O,M,5,R,B,8,0,MR,5,NO,30,B,70,10,NON_SP
30403304,4b,-78.06559093,46.9369537,350,E,M,4,R,B,6,0,MR,3,NO,35,B,70,10,NON_SP
30403305,4b,-78.0633764,46.93626919,350,Totale,M,0,R,A,2,0,MR,9,NO,20,B,70,10,NON_SP
30403306,4b,-78.06134526,46.93560494,350,Totale,M,0,R,A,2,0,MR,12,NO,20,B,70,10,NON_SP
30403307,4b,-78.0595741,46.93504289,350,O,M,7,C,B,7,1,MR,9,NO,5,B,70,10,NON_SP
30403308,4b,-78.05760822,46.93439738,350,Totale,M,0,R,A,2,0,MR,15,NO,5,D,70,10,NON_SP
30403401,4b,-77.96693508,46.89241419,320,E,B,4,X,B,7,0,MR,4,NO,20,C,70,10,NON_SP
30403402,4b,-77.96949237,46.89186859,320,Totale,B,6,R,A,3,2,MR,5,NO,0,C,70,10,NON_SP
30403403,4b,-77.97221843,46.89125779,320,Totale,B,7,C,A,3,2,MD,8,NO,40,C,70,10,NON_SP
30403404,4b,-77.97538775,46.89054225,320,Totale,B,4,X,A,2,0,MR,4,OD,10,B,90,10,NON_SP
30403405,4b,-77.97760552,46.89006382,320,Totale,B,7,R,A,0,2,MD,14,OD,0,C,70,10,NON_SP
30403406,4b,-77.98279807,46.88896207,320,O,B,5,R,B,5,0,MR,7,OD,0,C,90,10,NON_SP
30403407,4b,-77.98588839,46.88824726,320,O,B,4,R,C,12,0,MR,4,NO,0,C,50,10,NON_SP
30403501,4b,-77.94554393,46.94123084,320,S,B,5,R,C,15,1,MR,3,NO,5,C,50,10,NON_SP
30403502,4b,-77.94718558,46.94073329,325,E,B,4,X,B,8,0,MR,5,NO,25,B,70,10,NON_SP
30403503,4b,-77.95052326,46.9398094,335,Totale,B,0,R,A,2,0,SO,99,NO,0,C,70,20,NON_SP
30403504,4b,-77.95389947,46.93885794,350,Totale,M,6,R,B,4,0,MR,5,NO,25,C,120,10,NON_SP
30403505,4b,-77.95608903,46.93822735,350,O,M,4,R,C,9,0,MR,4,NO,20,B,70,10,NON_SP
30403506,4b,-77.95855352,46.93756623,345,Totale,M,0,R,A,3,0,TO,7,NO,70,D,70,10,NON_SP
30403507,4b,-77.96357179,46.93615272,335,Totale,B,0,R,A,0,0,SO,99,NO,0,B,70,20,NON_SP
30403601,4b,-77.83418667,46.91761804,320,N,B,5,R,C,14,0,MR,4,NO,35,C,70,10,NON_SP
30403602,4b,-77.83267236,46.91849933,335,O,B,7,R,B,7,0,MD,4,NO,30,C,70,10,NON_SP
30403603,4b,-77.83044853,46.91989264,340,Totale,M,9,R,A,0,0,TO,10,NO,60,D,70,20,NON_SP
30403604,4b,-77.82928651,46.92068883,345,O,M,5,R,C,11,0,MR,4,NO,60,B,50,20,NON_SP
30403605,4b,-77.82777204,46.92157005,350,O,M,5,R,C,12,1,MD,4,NO,40,B,120,10,NON_SP
30403606,4b,-77.82592486,46.92280597,395,O,H,5,R,E,35,1,MD,4,NO,40,A,50,10,NON_SP
30403607,4b,-77.82445032,46.92371368,410,E,H,6,C,C,14,0,MD,7,NO,40,A,70,10,SP
30403608,4b,-77.82056893,46.92607058,350,E,M,7,R,D,29,1,MR,10,NO,70,B,50,10,NON_SP
30403701,4b,-77.81541528,47.0014018,350,E,M,3,X,D,25,0,MR,4,NO,30,B,50,10,NON_SP
30403702,4b,-77.81921043,47.00225775,395,E,H,4,X,D,17,0,MD,5,NO,30,B,90,10,NON_SP
30403703,4b,-77.8205324,47.00253939,395,N,H,3,X,B,7,0,MD,3,NO,25,B,90,10,NON_SP
30403704,4b,-77.8235739,47.00322397,365,E,M,7,C,C,10,1,MD,6,NO,20,B,90,10,SP
30403705,4b,-77.82615222,47.00378788,350,O,M,7,C,A,3,1,AN,10,NO,0,C,90,20,SP
30403706,4b,-77.82828091,47.004249,335,Totale,B,7,R,B,5,2,SO,44,NO,0,C,90,20,NON_SP
30403707,4b,-77.83058279,47.00479803,335,E,B,3,X,C,12,0,MR,20,NO,10,C,90,10,NON_SP
30403801,4b,-77.89740322,47.00128511,355,Totale,B,7,X,B,6,3,MR,7,NO,20,D,50,10,NON_SP
30403802,4b,-77.89990303,46.99982417,380,E,M,4,R,B,4,0,MR,5,NO,30,D,90,10,NON_SP
30403803,4b,-77.90350566,46.99780088,375,S,M,4,R,C,10,1,MR,5,NO,20,B,90,10,NON_SP
30403804,4b,-77.90601805,46.99633066,350,Totale,B,9,R,A,2,3,SO,99,NO,0,B,90,20,NON_SP
30403805,4b,-77.90809071,46.99514467,350,N,B,7,R,D,16,2,MR,7,NO,40,C,120,10,SP
30403806,4b,-77.90968476,46.99426141,365,E,M,4,R,C,12,0,MD,6,NO,30,C,90,10,NON_SP
30403807,4b,-77.9112656,46.99337829,355,S,B,3,R,D,16,0,MR,7,NO,40,D,90,10,NON_SP
30403901,4b,-78.02848408,47.04096554,330,Totale,B,0,R,A,3,0,TO,12,NO,20,C,10,20,NON_SP
30403902,4b,-78.03051591,47.04077573,340,O,B,5,R,B,5,0,MR,6,NO,14,C,70,10,NON_SP
30403903,4b,-78.03318116,47.04052202,330,Totale,B,9,C,A,2,0,SO,99,NO,0,D,30,21,NON_SP
30403904,4b,-78.03447332,47.04043061,330,Totale,B,0,R,B,5,0,MR,12,NO,20,D,70,10,NON_SP
30403905,4b,-78.03781116,47.04012244,325,Totale,B,0,R,A,2,0,MR,17,NO,20,C,70,20,NON_SP
30403906,4b,-78.03957787,47.04000104,325,Totale,B,0,R,A,3,0,TO,15,NO,20,C,70,10,NON_SP
30403907,4b,-78.04088512,47.03983779,325,O,B,4,X,B,8,0,MR,6,NO,25,C,70,10,NON_SP
30403908,4b,-78.04417027,47.03952875,320,Totale,B,0,R,A,2,0,TO,23,NO,0,C,70,10,NON_SP
30404001,4b,-78.0761417,47.0985857,330,E,M,4,X,C,15,0,MD,4,NO,30,C,90,10,NON_SP
30404002,4b,-78.07832069,47.09690351,330,S,M,4,R,B,8,1,MR,4,NO,30,C,90,10,NON_SP
30404003,4b,-78.0830441,47.09365149,320,Totale,B,0,R,A,2,3,SO,60,NO,0,C,90,20,NON_SP
30404004,4b,-78.08530334,47.09190718,320,Totale,B,0,R,A,2,3,SO,45,NO,0,D,90,20,NON_SP
30404005,4b,-78.08759955,47.09025325,320,Totale,B,3,R,B,4,0,MR,4,FR,20,D,90,10,NON_SP
30404006,4b,-78.08985684,47.08857181,320,Totale,B,0,R,A,2,3,SO,40,NO,0,B,90,20,NON_SP
30404101,4b,-78.00333031,47.13423541,320,Totale,B,0,R,B,4,2,MR,7,NO,0,D,50,10,NON_SP
30404102,4b,-78.00533889,47.13547611,330,S,B,5,R,B,5,0,MD,7,NO,1,D,90,10,NON_SP
30404103,4b,-78.00665816,47.13638393,335,E,B,4,R,B,6,0,MR,8,NO,40,D,90,10,NON_SP
30404104,4b,-78.00809683,47.1372663,335,S,B,5,R,B,5,2,MR,7,OD,10,D,90,10,NON_SP
30404105,4b,-78.01050465,47.13885396,360,E,M,7,R,D,19,1,MD,4,NO,60,D,90,10,NON_SP
30404106,4b,-78.01194195,47.13979024,365,Totale,M,7,R,A,3,2,MD,4,NO,30,C,90,10,NON_SP
30404107,4b,-78.01342034,47.14067306,370,S,M,4,I,D,20,0,MD,5,NO,15,D,90,10,NON_SP
30404201,4b,-77.91402711,47.07706285,365,S,M,7,R,B,5,0,MD,8,NO,30,D,50,10,NON_SP
30404202,4b,-77.91151616,47.07772356,385,S,M,5,R,B,8,0,MR,6,NO,30,C,90,10,NON_SP
30404203,4b,-77.90975175,47.07823108,395,O,M,7,R,B,8,1,MD,5,NO,30,B,50,10,SP
30404204,4b,-77.90716383,47.07897361,395,E,M,4,R,C,14,0,MR,6,NO,30,B,120,10,NON_SP
30404205,4b,-77.90471782,47.07960638,380,Totale,M,9,R,A,0,3,SO,99,NO,0,B,90,20,NON_SP
30404206,4b,-77.90040396,47.08082871,410,E,H,4,R,D,17,0,MD,4,NO,30,C,90,10,NON_SP
30404207,4b,-77.89820675,47.08141332,365,E,M,5,X,C,15,2,MD,5,NO,10,D,90,10,NON_SP
30404301,4b,-77.77460518,47.09563919,335,Totale,B,9,R,A,0,3,SO,99,NO,0,C,70,20,NON_SP
30404302,4b,-77.77260626,47.09522961,335,S,B,7,R,A,3,0,MD,13,NO,10,D,90,10,SP
30404303,4b,-77.7705564,47.09489253,335,N,B,7,R,A,2,2,MR,7,NO,45,D,70,10,SP
30404304,4b,-77.76876888,47.09450752,345,O,M,4,X,D,21,1,MR,7,NO,40,D,50,10,NON_SP
30404305,4b,-77.765527,47.09389567,350,S,M,5,R,C,12,1,MD,4,NO,35,B,90,10,NON_SP
30404306,4b,-77.76298444,47.09333,335,Totale,M,3,X,B,7,0,MD,7,NO,20,D,90,10,NON_SP
30404307,4b,-77.76106491,47.09292834,335,Totale,B,3,X,A,2,0,MD,7,NO,20,C,90,10,SP
30404308,4b,-77.75982234,47.0927441,335,Totale,B,9,R,A,0,0,SO,55,NO,0,C,90,20,NON_SP
30404401,4b,-77.85124669,47.12424066,335,Totale,B,6,R,B,6,3,MD,7,NO,10,C,50,21,SP
30404402,4b,-77.85325927,47.12408196,365,E,M,5,C,C,10,3,MR,5,NO,50,D,90,10,NON_SP
30404403,4b,-77.85584953,47.12383541,380,E,M,4,R,B,8,1,MD,5,NO,50,C,90,10,NON_SP
30404404,4b,-77.8579016,47.12367616,375,Totale,M,3,X,A,2,0,MD,6,NO,10,C,120,10,NON_SP
30404405,4b,-77.85987391,47.12349083,370,Totale,M,6,R,A,2,2,MR,8,NO,50,C,90,20,SP
30404406,4b,-77.86188711,47.12335896,365,O,M,5,R,B,4,0,MR,5,NO,60,C,90,10,SP
30404407,4b,-77.86441141,47.12311301,355,Totale,M,7,R,A,2,3,MD,10,NO,30,D,90,21,SP
30404408,4b,-77.86650295,47.12295313,350,Totale,B,3,R,A,1,0,MR,6,NO,30,C,90,10,NON_SP
30404501,4b,-77.8127928,47.15663274,405,N,M,5,I,B,7,0,MD,14,NO,35,C,90,10,SP
30404502,4b,-77.81145385,47.15635121,410,Totale,M,3,X,A,3,0,MD,4,NO,30,C,90,10,NON_SP
30404503,4b,-77.80900365,47.15592944,395,S,M,7,R,C,10,2,MD,5,NO,30,D,90,10,SP
30404504,4b,-77.80700221,47.15552049,385,E,M,4,R,B,5,0,MR,8,NO,30,D,90,10,NON_SP
30404505,4b,-77.80289613,47.15479362,370,Totale,B,3,X,B,4,0,MR,7,NO,30,D,90,10,NON_SP
30404506,4b,-77.80057637,47.15430721,360,O,B,5,X,B,8,0,MD,10,OD,40,D,50,10,NON_SP
30404507,4b,-77.79896024,47.15401069,355,S,B,5,I,C,10,0,MD,10,NO,70,C,90,10,NON_SP
30404508,4b,-77.79796683,47.15383303,350,Totale,B,3,X,D,18,0,MR,9,OD,40,C,90,10,NON_SP
30404601,4b,-77.96139511,47.27850036,365,Totale,B,7,R,B,6,0,MR,9,NO,25,C,70,10,NON_SP
30404602,4b,-77.96350631,47.27884224,365,S,B,4,R,C,12,0,MR,9,NO,10,C,120,10,NON_SP
30404603,4b,-77.96536572,47.27916032,365,Totale,B,8,I,A,2,0,MD,4,NO,50,C,50,21,NON_SP
30404604,4b,-77.96747698,47.27950212,370,Totale,B,0,R,A,2,0,MR,6,NO,15,B,50,10,NON_SP
30404605,4b,-77.96942968,47.27984593,375,Totale,B,9,C,A,1,1,SO,80,NO,0,D,70,10,NON_SP
30404606,4b,-77.9720192,47.28027148,380,E,B,5,R,C,15,1,MR,5,NO,35,C,120,10,NON_SP
30404607,4b,-77.9742375,47.28065676,395,E,M,4,R,C,13,0,MD,8,NO,35,C,120,10,NON_SP
30404608,4b,-77.97712007,47.28115939,380,O,M,4,X,D,17,0,MR,13,NO,15,C,90,10,NON_SP
30404701,4b,-77.99042998,47.32718958,365,Totale,B,0,R,A,0,3,MR,8,NO,50,C,90,20,NON_SP
30404702,4b,-77.98908986,47.32705407,365,N,B,7,R,B,5,3,MD,6,NO,30,C,VIN,10,NON_SP
30404703,4b,-77.98572364,47.32685488,365,O,M,3,X,C,10,0,MR,6,NO,25,B,VIN,10,NON_SP
30404704,4b,-77.98292465,47.32659428,380,N,M,6,R,A,3,3,MD,5,NO,40,C,VIN,10,NON_SP
30404705,4b,-77.98169212,47.32652026,380,N,M,5,R,B,8,3,MD,4,NO,40,B,120,10,NON_SP
30404706,4b,-77.97893259,47.32625005,380,E,M,5,R,C,14,0,MD,5,NO,20,B,120,10,NON_SP
30404707,4b,-77.97631883,47.3259869,365,N,B,5,R,B,4,3,MR,5,NO,35,D,VIN,10,NON_SP
30404708,4b,-77.97361326,47.32575185,365,Totale,B,7,R,B,4,1,MR,12,NO,20,C,50,10,NON_SP
30404801,4b,-77.92861788,47.3444481,350,Totale,B,0,R,A,2,0,MR,5,NO,15,B,30,10,NON_SP
30404802,4b,-77.93010213,47.34353901,360,Totale,B,0,R,A,0,0,SO,99,NO,0,B,30,10,NON_SP
30404803,4b,-77.9317429,47.34254698,365,E,M,4,X,C,10,0,MR,5,NO,25,A,50,10,NON_SP
30404804,4b,-77.93326527,47.3415834,370,E,M,5,R,B,6,0,MR,4,NO,30,A,50,10,NON_SP
30404805,4b,-77.93474912,47.34066525,380,Totale,M,3,X,B,5,0,MR,4,NO,20,A,50,10,NON_SP
30404806,4b,-77.93720828,47.33911415,380,Totale,M,0,R,A,3,0,MR,5,NO,30,A,50,10,NON_SP
30404807,4b,-77.93866407,47.33814234,375,O,M,5,R,B,7,0,MR,3,NO,45,A,50,10,NON_SP
30404808,4b,-77.93965456,47.33758116,365,O,B,7,C,B,4,0,SO,42,NO,0,B,50,10,NON_SP
30404901,4b,-77.80489162,47.26958565,365,Totale,M,0,R,A,0,0,SO,55,NO,0,C,10,20,NON_SP
30404902,4b,-77.8074692,47.26960124,375,Totale,M,0,R,A,2,0,TO,15,NO,15,C,10,10,NON_SP
30404903,4b,-77.8094903,47.26956017,380,E,M,7,C,B,8,1,MD,5,NO,50,C,120,10,SP
30404904,4b,-77.81219779,47.26948422,380,Totale,M,0,R,A,2,0,SO,50,NO,0,C,70,10,NON_SP
30404905,4b,-77.81509247,47.26949601,380,S,M,4,X,D,20,0,MR,9,NO,55,C,10,10,NON_SP
30404906,4b,-77.81752292,47.2694411,380,S,M,6,C,C,11,0,MD,7,NO,75,C,90,10,NON_SP
30404907,4b,-77.8219216,47.26934545,380,Totale,M,9,R,A,0,0,SO,99,NO,0,D,70,20,NON_SP
30405001,4b,-77.77345207,47.3258481,350,S,M,4,I,B,8,0,MD,8,NO,30,C,90,10,NON_SP
30405002,4b,-77.77426061,47.32645982,350,N,M,4,R,C,10,0,MD,9,FR,5,C,90,10,NON_SP
30405003,4b,-77.77653737,47.32815266,365,O,M,4,R,A,3,0,MR,8,NO,10,C,90,10,NON_SP
30405004,4b,-77.77805659,47.32915225,380,S,M,4,I,C,15,0,MD,7,NO,20,C,90,10,NON_SP
30405005,4b,-77.77991547,47.33051684,380,E,M,3,I,B,8,0,MD,5,NO,20,C,90,10,NON_SP
30405006,4b,-77.78126308,47.33152729,395,S,H,5,R,D,20,0,MD,5,NO,30,C,90,10,NON_SP
30405007,4b,-77.78263697,47.33252844,410,N,H,4,R,D,26,0,MR,7,NO,30,C,90,10,NON_SP
30405008,4b,-77.78542416,47.33451225,355,N,M,7,R,C,12,3,MR,6,NO,50,D,90,10,NON_SP
30513001,4b,-78.82072794,47.52311412,320,Totale,M,0,R,A,0,0,SO,85,NO,0,C,70,10,NON_SP
30513002,4b,-78.82158857,47.52434258,335,S,M,5,R,C,12,0,MR,3,NO,60,B,50,10,NON_SP
30513003,4b,-78.82244935,47.52556203,340,Totale,H,4,X,A,0,0,MR,7,NO,65,B,50,10,NON_SP
30513004,4b,-78.82418443,47.527992,350,E,H,4,I,B,5,0,MR,9,NO,50,B,50,10,NON_SP
30513005,4b,-78.8258796,47.5304397,340,Totale,M,0,I,A,0,0,MR,11,NO,60,B,50,10,NON_SP
30513006,4b,-78.82727463,47.53248083,350,S,H,4,R,B,7,1,MR,5,NO,60,B,50,10,NON_SP
30513007,4b,-78.82859417,47.5342983,360,O,H,4,R,C,10,1,MR,5,NO,50,B,50,10,NON_SP
30513101,4b,-78.70012617,47.50887203,310,N,B,4,R,B,8,0,MR,5,NO,45,B,30,10,NON_SP
30513102,4b,-78.69845273,47.50891432,310,Totale,B,0,R,A,1,0,MR,14,NO,15,C,50,10,NON_SP
30513103,4b,-78.69615509,47.5089702,310,Totale,B,6,R,A,1,0,MR,13,NO,35,C,JIN,10,NON_SP
30513104,4b,-78.69411036,47.50898283,310,S,B,5,R,B,8,2,MR,7,NO,80,C,30,10,NON_SP
30513105,4b,-78.68809507,47.50905734,310,Totale,B,6,R,A,2,1,TO,25,NO,10,C,JIN,10,NON_SP
30513106,4b,-78.68600967,47.50912352,310,O,B,7,R,B,4,1,MR,15,NO,40,C,JIN,10,SP
30513107,4b,-78.68247788,47.50914337,310,Totale,B,3,R,C,12,0,MR,3,NO,65,B,30,10,NON_SP
30513201,4b,-78.51776305,47.56509706,310,N,M,5,R,C,13,2,MR,4,NO,60,C,10,10,NON_SP
30513202,4b,-78.5184594,47.56410454,310,N,M,4,R,C,11,1,MD,8,NO,15,C,10,10,SP
30513204,4b,-78.52102996,47.56024055,310,E,M,5,R,B,8,1,MR,5,NO,40,C,70,10,NON_SP
30513205,4b,-78.52168733,47.55919371,320,O,M,5,R,D,30,1,MR,4,NO,35,C,70,10,NON_SP
30513206,4b,-78.52285083,47.55736859,320,N,M,3,R,B,8,0,MR,6,NO,50,B,70,10,NON_SP
30513207,4b,-78.52426008,47.55518573,315,O,M,5,R,C,11,2,MR,4,NO,30,C,10,10,NON_SP
30513208,4b,-78.52483427,47.55431807,320,Totale,B,0,R,A,1,0,SO,99,NO,0,C,50,20,NON_SP
30515101,4b,-77.63387407,46.77767011,390,E,B,7,R,B,4,0,AN,10,NO,5,C,VIN,10,SP
30515102,4b,-77.63622891,46.77693603,420,E,M,5,R,C,12,1,MD,7,NO,20,B,VIN,10,NON_SP
30515103,4b,-77.63737328,46.7765558,450,E,H,4,R,D,30,0,MD,9,NO,40,B,VIN,10,NON_SP
30515105,4b,-77.64085964,46.77545951,435,Totale,M,3,X,A,2,0,MR,12,NO,10,B,VIN,10,NON_SP
30515107,4b,-77.64538614,46.77401983,425,O,M,5,R,C,12,0,MR,9,OC,10,C,70,10,NON_SP
30515201,4b,-77.5726168,46.8002481,395,N,M,4,I,C,15,1,MR,16,NO,30,B,50,10,NON_SP
30515202,4b,-77.57381581,46.79927423,405,Totale,M,3,X,B,8,0,MR,7,NO,15,B,50,10,NON_SP
30515203,4b,-77.57537076,46.79775722,395,O,M,4,X,F,50,0,NO,NO,NO,0,C,30,10,NON_SP
30515204,4b,-77.5765546,46.7966845,395,N,M,5,R,D,18,1,MR,9,NO,25,B,50,10,NON_SP
30515205,4b,-77.57736574,46.79597514,415,Totale,M,3,X,C,9,0,MR,8,NO,5,C,30,10,NON_SP
30515206,4b,-77.57807101,46.7952128,410,Totale,M,4,R,C,10,0,MR,8,NO,20,B,50,10,NON_SP
30515207,4b,-77.57922962,46.79419427,415,Totale,M,3,X,B,8,0,MR,8,NO,20,B,50,10,NON_SP
30515208,4b,-77.580374,46.79312189,395,O,M,5,R,C,14,1,MR,8,NO,25,C,50,10,NON_SP
30515301,4b,-77.35526162,46.73418229,360,Totale,B,0,R,B,6,0,MD,6,NO,3,C,70,10,NON_SP
30515302,4b,-77.35714248,46.73397029,360,Totale,B,0,R,A,2,0,SO,99,NO,0,C,VIN,10,NON_SP
30515303,4b,-77.36159627,46.73346003,385,E,M,5,R,D,16,2,MR,9,NO,30,C,120,10,NON_SP
30515304,4b,-77.36346428,46.73326602,400,E,M,5,R,B,7,1,MD,5,NO,25,B,VIN,10,NON_SP
30515305,4b,-77.36601173,46.73301286,410,N,M,4,R,C,9,1,MD,8,NO,30,B,VIN,10,NON_SP
30515306,4b,-77.36795792,46.73280019,410,E,M,3,X,B,8,0,MD,4,NO,25,A,VIN,10,NON_SP
30515307,4b,-77.36923745,46.73262854,410,Totale,M,0,R,B,4,0,MD,6,NO,30,A,VIN,10,NON_SP
40600401,4b,-74.97691976,46.81437623,310,O,B,7,R,B,5,3,TO,24,NO,60,B,VIN,10,SP
40600402,4b,-74.97454296,46.81467678,335,N,B,5,R,E,36,3,MD,4,NO,60,C,VIN,10,NON_SP
40600403,4b,-74.97290145,46.81503079,360,N,M,5,R,D,16,3,MD,3,NO,55,B,VIN,10,NON_SP
40600404,4b,-74.9704356,46.81543136,390,O,M,5,R,F,47,3,MD,4,NO,70,B,VIN,10,NON_SP
40600405,4b,-74.96782462,46.81579775,445,N,M,4,R,D,20,2,MD,3,NO,50,A,VIN,10,NON_SP
40600406,4b,-74.96539873,46.81622469,445,N,M,5,R,D,28,1,MD,4,NO,60,B,VIN,10,NON_SP
40600501,4b,-75.01423674,46.88419149,330,E,B,5,R,B,5,0,MR,4,NO,20,D,90,10,NON_SP
40600502,4b,-75.01180392,46.8843848,330,O,B,7,R,E,33,0,MR,13,NO,15,C,90,10,NON_SP
40600503,4b,-75.00968639,46.88456416,360,O,M,5,R,C,15,1,MR,8,NO,35,C,90,10,NON_SP
40600504,4b,-75.00695185,46.88475343,385,O,M,5,R,D,30,3,MD,3,NO,50,B,VIN,10,NON_SP
40600505,4b,-75.00272933,46.8851301,470,S,H,3,X,B,5,3,MD,10,NO,45,A,VIN,10,NON_SP
40600506,4b,-74.99869757,46.88548028,410,S,M,7,C,C,10,0,MR,8,NO,65,NO,NO,10,NON_SP
40601101,4b,-75.69444454,46.95892127,230,Totale,B,0,R,A,2,0,MR,9,NO,0,D,30,10,NON_SP
40601102,4b,-75.69220429,46.95935529,230,Totale,B,0,R,A,0,0,TO,20,NO,5,C,50,20,NON_SP
40601103,4b,-75.69006788,46.95987097,235,Totale,B,0,R,A,2,0,TO,15,NO,5,C,70,20,NON_SP
40601104,4b,-75.68823607,46.96022684,240,Totale,M,0,R,A,2,0,SO,63,NO,0,C,50,10,NON_SP
40601105,4b,-75.68449245,46.9610099,240,E,M,4,R,C,12,0,MR,7,NO,20,B,50,10,NON_SP
40601106,4b,-75.67949613,46.96207173,240,O,M,5,R,B,5,2,MR,9,NO,0,C,70,10,NON_SP
40601107,4b,-75.67754538,46.96246257,245,Totale,M,3,X,D,18,0,MR,8,NO,75,B,50,10,NON_SP
40601401,4b,-75.39608789,46.94340667,380,Totale,M,0,R,A,3,0,MR,14,NO,30,C,90,10,NON_SP
40601402,4b,-75.39477786,46.9451483,420,O,M,5,R,C,15,2,MD,5,NO,20,B,VIN,10,NON_SP
40601403,4b,-75.39334399,46.94715861,450,Nulle,H,9,C,C,9,0,MD,6,NO,70,B,VIN,20,NON_SP
40601404,4b,-75.39261471,46.94812315,440,E,H,5,C,D,16,0,MD,4,NO,33,D,VIN,10,NON_SP
40601405,4b,-75.39072256,46.95068676,430,E,H,4,I,C,14,0,MD,4,NO,30,A,VIN,10,NON_SP
40601406,4b,-75.38984312,46.95191972,380,N,M,5,I,F,65,2,MD,4,NO,85,B,VIN,10,NON_SP
40601407,4b,-75.38899177,46.95306298,315,E,B,5,R,F,42,0,MD,5,FR,30,A,VIN,10,NON_SP
40601701,4b,-75.12953301,46.99184078,275,Totale,B,0,R,A,1,0,MR,6,NO,5,C,30,10,NON_SP
40601702,4b,-75.13371273,46.99189074,260,Totale,B,0,R,A,2,0,MR,5,NO,0,NO,NO,21,NON_SP
40601703,4b,-75.13613119,46.99191958,260,Totale,B,0,R,A,2,0,MD,3,NO,0,NO,10,21,NON_SP
40601704,4b,-75.12053759,46.98733358,380,O,M,5,R,F,49,2,MR,7,NO,35,C,70,10,NON_SP
40601705,4b,-75.11890235,46.98752978,380,E,M,4,R,D,22,0,MD,2,NO,40,D,VIN,10,NON_SP
